Feature	Gain	Cover	Frequency
rf_005_004_lag2	6.34871055172174e-05	8.99627495065746e-05	0.000138327892436231
rf_019_010_lag1	6.3453362016894e-05	3.30078755188914e-05	8.29967354617385e-05
rf_012_002_delta1	6.32413699635354e-05	0.000231157271088575	0.000193659049410723
cpayroll_trx_lag1	6.31597542687256e-05	1.52134579493476e-05	0.000110662313948985
rf_018_010_delta2	6.30978800983356e-05	0.00119717712243699	0.000221324627897969
rf_004_009_delta1	6.3059891098291e-05	0.000446815806355638	0.000165993470923477
rf_017_009_delta1	6.30036925814527e-05	0.000543673772502815	0.000138327892436231
rf_013_005_lag2	6.29990439655893e-05	0.000760872375676221	0.000165993470923477
rf_015_003_lag1	6.29895120703788e-05	0.000372010276363628	0.000138327892436231
rf_009_013_lag1	6.2883724724829e-05	6.05332246520935e-05	8.29967354617385e-05
rf_016_014_lag2	6.27324560854061e-05	0.000369872014165948	0.000138327892436231
rf_014_000	6.26277887806576e-05	7.05705835847573e-05	8.29967354617385e-05
rf_017_000_delta2	6.20907678650962e-05	0.0019782006425694	0.000276655784872462
rf_012_003_lag2	6.20371635807873e-05	0.000229920746528941	0.000110662313948985
rf_016_012_delta2	6.20180246487783e-05	3.34630703713592e-05	8.29967354617385e-05
rf_011_001_lag2	6.19596334757659e-05	0.000306824162406479	0.000110662313948985
rf_003_013_lag1	6.1824365067267e-05	0.000510287128722313	0.000165993470923477
rf_017_009_lag1	6.18111881891245e-05	0.000587193428622148	0.000138327892436231
rf_020_015	6.17406407085539e-05	0.000383157022539688	0.000110662313948985
rf_012_012_delta2	6.17170320838889e-05	0.00112163063904997	0.000193659049410723
rf_007_005_delta1	6.16960016779724e-05	1.38807993131628e-05	0.000110662313948985
rf_018_010	6.15228723796773e-05	0.000296917545817924	8.29967354617385e-05
rf_010_005_delta2	6.12556122286475e-05	0.00143171230464037	0.000221324627897969
rf_015_011_lag1	6.10184234947642e-05	7.83687395393627e-05	8.29967354617385e-05
rf_011_001_delta1	6.0879022298926e-05	0.00117388431635913	0.000193659049410723
rf_002_004_delta2	6.0865128188167e-05	0.000880200240205987	0.000165993470923477
rf_009_009	6.06851595425678e-05	0.000180921928716598	0.000110662313948985
rf_001_003_lag1	6.03914359254548e-05	8.8596443943597e-05	0.000110662313948985
rf_017_005_delta1	6.03483157404141e-05	0.000214071121328019	0.000110662313948985
rf_006_008	6.03329499015855e-05	0.000156401730816372	0.000110662313948985
rf_001_009	6.0266528433293e-05	0.000644633539361221	0.000138327892436231
rf_010_014_lag1	6.02606753963205e-05	0.000166941390299013	0.000138327892436231
rf_005_004	6.01836312479624e-05	2.71040415427184e-05	8.29967354617385e-05
rf_001_015_lag2	6.00563543321203e-05	0.000589860668576048	0.000165993470923477
rf_004_005_delta1	5.99783130179347e-05	0.000639693449502469	0.000138327892436231
rf_003_014_delta1	5.99146323698597e-05	0.00016581662160337	0.000110662313948985
rf_020_003_delta2	5.96422293314554e-05	0.0001956962942713	0.000138327892436231
rf_014_015_lag1	5.95835314329445e-05	0.000127256762828481	0.000110662313948985
rf_018_003_lag1	5.95313542228928e-05	2.4398588293389e-05	8.29967354617385e-05
rf_015_006_lag2	5.94301101718003e-05	0.00119634580301002	0.000193659049410723
rf_020_005	5.93488445443924e-05	0.000114756208519396	0.000110662313948985
rf_009_012_delta2	5.9302098469774e-05	0.000546195128995549	0.000110662313948985
rf_014_001_lag1	5.89949356718646e-05	0.000625330297460213	0.000165993470923477
rf_015_015_lag1	5.89680312878773e-05	5.49031324588988e-05	8.29967354617385e-05
rf_017_011	5.8943829537399e-05	0.00070703897515414	0.000138327892436231
rf_009_011_delta2	5.88903995569377e-05	0.000887200483325221	0.000165993470923477
rf_009_007	5.88891849732368e-05	0.000754298967856872	0.000138327892436231
rf_002_012_lag1	5.88833411749841e-05	0.0002192835109586	0.000110662313948985
rf_011_009_lag2	5.85477914865113e-05	0.000731171272055484	0.000138327892436231
rf_008_008_lag1	5.84779806398689e-05	0.000962586422804406	0.000138327892436231
rf_002_010_delta1	5.84614525700851e-05	0.00045261653653471	0.000110662313948985
rf_004_013_lag2	5.83597010053163e-05	6.50599379816769e-05	0.000110662313948985
rf_013_005_lag1	5.83485689638304e-05	6.63911546067134e-05	8.29967354617385e-05
rf_012_001	5.81455111405889e-05	3.90842701624729e-05	0.000138327892436231
rf_019_005	5.81445681752511e-05	4.78379988379928e-05	5.53311569744923e-05
rf_019_003_lag2	5.80204853928132e-05	7.35805415215612e-05	0.000138327892436231
rf_015_014_lag2	5.79253887858985e-05	0.000122753842682844	0.000138327892436231
rf_011_004_delta2	5.79117795356677e-05	0.000154728517214006	0.000110662313948985
rf_010_003	5.78045087596698e-05	0.000178325827979345	8.29967354617385e-05
rf_006_012_lag2	5.78011292359543e-05	0.000490848818443752	0.000110662313948985
rf_011_011_lag1	5.77899442258081e-05	0.000433254412511815	0.000138327892436231
rf_008_001_delta2	5.76725336468346e-05	8.47073398767364e-05	8.29967354617385e-05
rf_004_001_delta1	5.76400435328354e-05	0.000725225619756011	0.000165993470923477
rf_019_005_delta2	5.76251531801209e-05	0.00100024117924857	0.000165993470923477
rf_016_006	5.76043075486011e-05	0.000409386243985795	0.000110662313948985
rf_011_009_delta2	5.74261413002522e-05	0.00064166419807176	0.000138327892436231
rf_013_001_lag2	5.72494199876854e-05	0.000250647253433282	8.29967354617385e-05
rf_017_004_delta1	5.70558084475173e-05	0.000844284308871436	0.000138327892436231
rf_010_007_lag2	5.6816126491108e-05	4.40541615849553e-05	5.53311569744923e-05
rf_009_015_lag2	5.65857473096574e-05	0.000896653347072457	0.000165993470923477
rf_005_015_delta2	5.63850016300331e-05	0.000503075630969859	0.000138327892436231
rf_001_010_delta2	5.63757752284917e-05	0.000224899423375504	5.53311569744923e-05
rf_008_015_delta2	5.62816240505735e-05	0.00135074818536933	0.000193659049410723
rf_006_008_delta2	5.61161117688245e-05	0.000643285018602405	0.000138327892436231
rf_018_013_lag1	5.60708697577952e-05	6.3303087732712e-05	8.29967354617385e-05
rf_019_008_lag2	5.60624114018294e-05	0.000466229121774296	0.000110662313948985
rf_007_006_lag2	5.60148794201104e-05	0.000468709380949305	0.000138327892436231
rf_009_005_lag2	5.5935168977208e-05	4.51190868179462e-05	8.29967354617385e-05
rf_016_008_lag2	5.58057246576928e-05	2.30144979262495e-05	0.000110662313948985
rf_004_012_delta1	5.52563021465616e-05	6.5954705899173e-05	0.000110662313948985
rf_010_001_delta1	5.51556821709939e-05	6.79184847479135e-05	0.000165993470923477
rf_001_003_lag2	5.47299052968738e-05	0.000160853219231054	0.000110662313948985
rf_007_005	5.45794182531489e-05	0.00027569835177126	8.29967354617385e-05
rf_003_007_delta1	5.45313220936054e-05	0.000454890107445135	0.000138327892436231
rf_004_011_delta1	5.41774581828474e-05	6.79295401667168e-05	8.29967354617385e-05
rf_017_001	5.41506135425818e-05	0.000275074201279254	8.29967354617385e-05
rf_006_003_delta2	5.41268333856852e-05	0.000753695486191324	0.000165993470923477
rf_020_009	5.40187492943846e-05	0.000179994234877883	0.000110662313948985
rf_005_000_delta2	5.39987486977723e-05	0.00028812464250621	8.29967354617385e-05
rf_004_009	5.39815640629655e-05	1.73771956773136e-05	5.53311569744923e-05
rf_007_004_lag1	5.3938693939275e-05	1.27875145275894e-05	8.29967354617385e-05
rf_006_013_delta1	5.36217424097436e-05	0.000616620069454332	0.000110662313948985
rf_018_011_delta1	5.33757119130214e-05	0.00170475495254691	0.000248990206385216
rf_010_002_delta1	5.33164858676933e-05	0.000167025026945613	8.29967354617385e-05
rf_014_013_delta2	5.31712848117339e-05	0.000189886912025338	0.000221324627897969
rf_004_002_lag2	5.29870836233984e-05	0.000116627217984265	5.53311569744923e-05
rf_018_003	5.29848096664898e-05	3.55970065355944e-05	5.53311569744923e-05
rf_005_014	5.29429071447233e-05	0.000782929378200025	0.000138327892436231
rf_016_011_lag1	5.29301798842793e-05	0.000316388301347321	8.29967354617385e-05
rf_012_010_lag1	5.29204832318984e-05	0.000395477565790432	8.29967354617385e-05
rf_012_015_lag1	5.28802292057077e-05	0.000268396487986847	0.000110662313948985
rf_008_001_delta1	5.27179092096189e-05	0.000134709076442695	0.000110662313948985
rf_020_003_delta1	5.23520614474063e-05	0.0001090369519702	8.29967354617385e-05
rf_002_003_delta1	5.23096483323903e-05	0.000120915999474385	0.000110662313948985
rf_011_008_lag2	5.22289006892078e-05	4.20716365912875e-05	8.29967354617385e-05
rf_012_005_lag1	5.20242057648116e-05	0.000398543762162018	0.000110662313948985
rf_012_013_lag1	5.18137970001551e-05	0.000399079709638789	0.000110662313948985
rf_002_005_lag2	5.14659148525326e-05	5.47889732429948e-05	5.53311569744923e-05
rf_003_002_lag1	5.11422276803273e-05	0.000271837126586599	8.29967354617385e-05
rf_013_013_lag1	5.10508992392757e-05	0.000312431903426875	8.29967354617385e-05
rf_002_009_lag1	5.08788096049193e-05	2.39414707593901e-05	8.29967354617385e-05
rf_018_009_delta1	5.07249732172971e-05	0.000865751769170792	0.000165993470923477
rf_001_003_delta2	5.06972336530369e-05	0.000637240107868894	0.000138327892436231
rf_013_009_lag1	5.0676296866148e-05	0.000330927138414474	0.000110662313948985
rf_015_006	5.06351531512372e-05	8.31348267195575e-05	5.53311569744923e-05
rf_010_006_lag1	5.06002210561123e-05	1.81448262785713e-05	0.000110662313948985
rf_004_014_lag1	5.04074254823791e-05	0.000263738070972389	0.000138327892436231
rf_012_008_delta2	5.03235945704305e-05	0.00127846713622754	0.000193659049410723
rf_020_005_lag1	5.02253303144419e-05	0.00039391154168342	0.000110662313948985
rf_007_011_lag2	5.00642064246144e-05	6.83470023941384e-05	0.000110662313948985
rf_012_005_lag2	4.996183894519e-05	0.000271835444240259	0.000110662313948985
rf_011_008_delta2	4.9948106512028e-05	0.00018341660800309	0.000110662313948985
rf_012_015	4.99193925707825e-05	0.000513767662963833	0.000138327892436231
rf_015_007_delta2	4.99041363647626e-05	7.25663270139508e-05	8.29967354617385e-05
rf_005_008_lag1	4.9757961391269e-05	3.20621565408234e-05	0.000110662313948985
rf_008_009	4.95454917244476e-05	0.000215204061420169	8.29967354617385e-05
rf_008_005_lag1	4.94748084346954e-05	0.000291579460882252	8.29967354617385e-05
rf_011_001_lag1	4.9350972326077e-05	0.000149053242004833	8.29967354617385e-05
rf_002_012_delta1	4.93418724949974e-05	0.000767319607520097	0.000110662313948985
rf_013_000_delta1	4.90941069666903e-05	0.000258239682464069	8.29967354617385e-05
rf_004_004_delta2	4.8937081988896e-05	0.0015579921049159	0.000221324627897969
rf_008_005_delta1	4.83656951912516e-05	0.000839970532521412	0.000165993470923477
rf_010_004_lag2	4.82780028023696e-05	0.000722610772873831	0.000138327892436231
rf_005_010	4.81451672567605e-05	0.00021782948305077	0.000138327892436231
rf_015_001_lag2	4.80711011327516e-05	9.97006507907828e-06	0.000110662313948985
rf_009_000_delta1	4.79390806731999e-05	0.00130907190016785	0.000193659049410723
rf_005_001_delta1	4.79282451946207e-05	0.000227419818527473	0.000110662313948985
rf_011_012_delta1	4.76560537229006e-05	0.00104888526231844	0.000193659049410723
Visa_status_lag2	4.74896360466079e-05	0.000407829833286438	8.29967354617385e-05
rf_013_015_lag2	4.7245558923216e-05	0.000636455413469049	0.000138327892436231
rf_020_010_lag1	4.72145959696055e-05	0.000461081141975003	0.000110662313948985
rf_009_013_lag2	4.71572961973629e-05	3.86884381022752e-05	8.29967354617385e-05
rf_002_009	4.70475780838794e-05	2.92435054163554e-05	0.000110662313948985
rf_015_015	4.70361753485039e-05	5.05292723110311e-05	8.29967354617385e-05
rf_013_008_delta1	4.70218541009311e-05	0.000467881185879821	0.000138327892436231
rf_005_000	4.69577238351576e-05	1.05519165774017e-05	8.29967354617385e-05
rf_014_008_lag2	4.68321991965108e-05	3.8854750054708e-05	8.29967354617385e-05
rf_007_012_lag2	4.67628318084204e-05	4.22744794928095e-05	8.29967354617385e-05
rf_010_003_lag2	4.65835322771052e-05	0.000185461139476133	5.53311569744923e-05
rf_009_010	4.625994303533e-05	0.00038996307482429	0.000110662313948985
rf_001_007_lag2	4.62318277631298e-05	0.000867899885111319	0.000138327892436231
rf_010_013	4.61764059146722e-05	7.09363737460329e-05	0.000110662313948985
rf_016_010_lag2	4.61396733805251e-05	1.52511905743937e-05	0.000110662313948985
rf_001_009_delta2	4.60978706369328e-05	0.000589989007568244	0.000138327892436231
rf_016_007_delta2	4.60514008770268e-05	0.000339467449440051	0.000165993470923477
rf_011_015	4.59292061039763e-05	0.000212817052299414	8.29967354617385e-05
rf_009_008	4.59144041350149e-05	0.000230427132777172	8.29967354617385e-05
rf_004_002	4.5745778712639e-05	0.000388832297748861	0.000110662313948985
rf_011_011_lag2	4.56931044594602e-05	0.000303468842799666	0.000110662313948985
rf_016_012_lag2	4.56419724565791e-05	1.79900504153246e-05	8.29967354617385e-05
rf_012_005	4.55634291719491e-05	0.000479633096067767	0.000110662313948985
rf_009_008_delta2	4.5391306894116e-05	0.000953045115706744	0.000138327892436231
rf_018_014_delta1	4.53621045325485e-05	6.67627128125821e-06	2.76655784872462e-05
rf_006_002_delta2	4.53085458259242e-05	0.000259682414617905	8.29967354617385e-05
rf_003_002	4.52421262053757e-05	0.00060658823823107	0.000110662313948985
rf_014_012_delta2	4.51919055614384e-05	3.60832046277499e-05	0.000138327892436231
rf_011_007_lag2	4.50149787281232e-05	0.000575453775528962	0.000138327892436231
rf_008_009_lag2	4.49725997963705e-05	0.000438812163812405	0.000110662313948985
rf_009_013_delta1	4.49632653018071e-05	0.000117167731829671	8.29967354617385e-05
rf_020_011_lag1	4.49329567575182e-05	0.000585547132561216	0.000110662313948985
rf_013_000_lag1	4.4868877612661e-05	0.000688991003957694	0.000138327892436231
rf_001_012_delta2	4.44237111292671e-05	0.000203840052231105	8.29967354617385e-05
rf_005_010_lag1	4.42568185827748e-05	5.33815703622918e-05	5.53311569744923e-05
rf_001_006_delta1	4.41854242195528e-05	0.000206796175085041	0.000110662313948985
rf_008_004_lag2	4.40673767848253e-05	0.00126981458866759	0.000165993470923477
rf_016_001_lag2	4.39561154977736e-05	5.63799922099097e-05	8.29967354617385e-05
rf_007_015_lag2	4.38667296515459e-05	4.02614319298368e-05	8.29967354617385e-05
rf_001_012_lag2	4.36449535660052e-05	0.000184589443737009	8.29967354617385e-05
rf_004_007	4.36074505226238e-05	0.000373849321248044	0.000110662313948985
rf_014_007_lag2	4.35617207071872e-05	0.000822598624218309	0.000110662313948985
rf_018_007_lag2	4.3465052901986e-05	0.000618305540151458	0.000110662313948985
rf_015_010_lag1	4.34405271803988e-05	0.00057133755470625	0.000138327892436231
rf_007_015_delta2	4.33584528570481e-05	0.000106746317261187	8.29967354617385e-05
rf_020_001_lag1	4.3262747110539e-05	0.00048277908372289	8.29967354617385e-05
rf_003_013_delta2	4.31677847730193e-05	0.000396704476942411	0.000110662313948985
rf_009_002_delta2	4.30942106878309e-05	0.000218194071536089	0.000110662313948985
rf_019_007_lag2	4.30738103626071e-05	0.000261870185865008	8.29967354617385e-05
rf_003_012_lag1	4.26271361201362e-05	0.000424240881494416	0.000110662313948985
rf_011_003_lag2	4.25055402304267e-05	4.72124063348388e-05	0.000110662313948985
rf_005_006_delta2	4.23763590771204e-05	0.00102443019525508	0.000138327892436231
rf_012_001_lag2	4.23419035794551e-05	2.33913435063285e-05	8.29967354617385e-05
kmes_delta2	4.22683836947564e-05	7.6094207288172e-05	8.29967354617385e-05
rf_009_003_lag2	4.22074938619217e-05	3.45972121394666e-05	0.000110662313948985
rf_019_010_delta2	4.21047407139873e-05	0.000210801601384528	8.29967354617385e-05
rf_004_010_lag1	4.21045214483699e-05	7.88102352859221e-05	8.29967354617385e-05
rf_012_012_lag2	4.20965669105925e-05	0.00029566011209664	8.29967354617385e-05
rf_003_006_lag2	4.20684953683328e-05	6.96907164491265e-05	8.29967354617385e-05
rf_011_008_delta1	4.2042255556259e-05	3.08042421491568e-05	5.53311569744923e-05
rf_002_014_delta2	4.19522248473868e-05	7.66219833684356e-05	8.29967354617385e-05
rf_020_004	4.19129221013817e-05	0.000262746207637577	0.000110662313948985
rf_019_013	4.18823914582454e-05	5.52191732355594e-05	0.000110662313948985
rf_018_013_lag2	4.18388522048956e-05	0.000161241841235511	8.29967354617385e-05
rf_005_006_lag1	4.18175957583005e-05	0.000235400388892334	8.29967354617385e-05
rf_014_015	4.16350645227872e-05	1.0860747298321e-05	8.29967354617385e-05
rf_009_012	4.16240461175553e-05	0.00035478232884016	0.000110662313948985
rf_015_001_delta1	4.15783350875157e-05	0.000227621219417847	8.29967354617385e-05
rf_006_011_delta2	4.15502915693728e-05	0.00067547479312985	0.000110662313948985
rf_007_014	4.13031758310274e-05	7.7052664031383e-05	0.000110662313948985
rf_006_002_lag1	4.12548622536105e-05	5.50610326796334e-05	8.29967354617385e-05
rf_002_010_lag1	4.11630817312017e-05	2.31005379247625e-05	8.29967354617385e-05
rf_014_000_lag1	4.11407991707903e-05	0.000176757160185228	8.29967354617385e-05
rf_006_010_delta2	4.10606372624453e-05	4.39089991293637e-05	8.29967354617385e-05
rf_012_011_lag2	4.0831559508662e-05	4.7141747788574e-05	5.53311569744923e-05
Master_status_lag2	4.05241589676955e-05	0.000535427872086674	0.000110662313948985
rf_015_003_lag2	4.04327054959689e-05	2.03525453465593e-05	5.53311569744923e-05
rf_020_004_delta2	4.03809427964804e-05	0.000941148043063206	0.000138327892436231
rf_017_007_delta1	4.03633504261716e-05	8.35328217964776e-05	5.53311569744923e-05
rf_009_014_delta2	4.03166911955197e-05	0.000136169353065501	5.53311569744923e-05
rf_009_007_lag1	4.02771402359083e-05	0.000301014299490134	8.29967354617385e-05
rf_007_007	4.00531216051064e-05	5.22601663593273e-05	8.29967354617385e-05
rf_017_014_lag2	3.98447447428989e-05	0.000248553453246007	8.29967354617385e-05
rf_006_013_lag1	3.98445122351164e-05	0.00108196523839474	0.000193659049410723
rf_003_012_delta2	3.98248045059228e-05	0.000429831318381034	8.29967354617385e-05
rf_007_001	3.97601414739721e-05	0.000300068099841683	8.29967354617385e-05
rf_007_000_lag2	3.96434059374612e-05	0.000348387490068004	8.29967354617385e-05
rf_008_002_lag1	3.96058135864548e-05	2.17779733666155e-05	0.000110662313948985
rf_001_001_lag1	3.95633099319844e-05	0.000106520642516484	5.53311569744923e-05
rf_014_012_delta1	3.95132000394743e-05	3.12262707452146e-05	8.29967354617385e-05
rf_020_012_delta2	3.94135361174308e-05	0.00115895613628194	0.000165993470923477
rf_007_009_delta2	3.93803450925535e-05	0.00129911937955775	0.000165993470923477
rf_008_013_delta2	3.93166693717958e-05	0.00071018087711101	0.000110662313948985
rf_018_006_delta1	3.92738685385041e-05	0.000189766023424075	8.29967354617385e-05
rf_006_008_lag1	3.92612345891304e-05	0.000419816310621168	0.000110662313948985
rf_020_006_lag1	3.92344558517329e-05	1.30232833503301e-05	5.53311569744923e-05
rf_010_001_lag1	3.90316671831959e-05	0.000100839839597909	8.29967354617385e-05
rf_006_012_lag1	3.90172135139722e-05	0.000293937870115233	8.29967354617385e-05
rf_005_000_lag2	3.86779424691501e-05	0.000120067135578442	5.53311569744923e-05
rf_007_009_lag1	3.86307788043952e-05	0.000256093969875457	8.29967354617385e-05
rf_004_015_delta1	3.82139105198542e-05	0.000653618230155654	8.29967354617385e-05
rf_017_000_lag1	3.81491883600965e-05	8.88884512011199e-05	8.29967354617385e-05
rf_003_002_delta2	3.80540526426012e-05	0.000837909658255355	0.000110662313948985
rf_012_000	3.80532350158959e-05	0.000989682292950617	0.000138327892436231
rf_006_002_lag2	3.8001267216827e-05	3.54792422918198e-05	5.53311569744923e-05
rf_001_002_delta1	3.79667094773289e-05	0.000929063268635202	0.000138327892436231
rf_016_003_lag2	3.79157955082359e-05	0.000468672128994642	0.000110662313948985
rf_005_004_lag1	3.78175799095051e-05	6.16748168111336e-05	8.29967354617385e-05
rf_014_007_lag1	3.76366438929498e-05	0.000292871022200711	8.29967354617385e-05
rf_012_005_delta2	3.73400933045569e-05	0.000412542325718956	5.53311569744923e-05
rf_014_004_lag1	3.72645562993611e-05	4.53635077075765e-05	5.53311569744923e-05
rf_019_011_lag2	3.72410911828109e-05	0.000962428522583671	0.000138327892436231
rf_005_007_lag1	3.71202031496916e-05	7.10815362016245e-06	2.76655784872462e-05
Visa_status_lag1	3.70760334460778e-05	0.000225630763362864	5.53311569744923e-05
rf_007_012	3.70707415073566e-05	5.68796490727822e-05	8.29967354617385e-05
rf_007_012_lag1	3.70491463077009e-05	5.43498808483492e-05	5.53311569744923e-05
rf_015_007_lag2	3.70048300163989e-05	2.19685591733774e-05	5.53311569744923e-05
rf_012_006_lag2	3.69289012894821e-05	0.000372214080605916	8.29967354617385e-05
rf_008_014_lag2	3.69006572911189e-05	0.000370921798281883	8.29967354617385e-05
rf_007_011_lag1	3.67900611918953e-05	2.41022550024213e-05	8.29967354617385e-05
rf_013_002_delta2	3.67894120178482e-05	0.000317346998425724	0.000110662313948985
rf_015_002_lag1	3.67486563291705e-05	7.2589399192323e-05	5.53311569744923e-05
rf_013_014_lag2	3.65645594386026e-05	0.000326616246086747	0.000110662313948985
rf_017_013_lag1	3.655573769299e-05	0.000558392139957926	8.29967354617385e-05
rf_017_010_lag1	3.65297534854982e-05	0.000289624574435593	8.29967354617385e-05
rf_012_011	3.64594554503632e-05	0.000499919549236698	8.29967354617385e-05
rf_002_008	3.63748552610098e-05	0.000355470889163455	8.29967354617385e-05
rf_019_011_lag1	3.62884763101309e-05	0.000317026150945236	8.29967354617385e-05
Master_status_delta1	3.62764572533494e-05	5.82156724016463e-05	8.29967354617385e-05
rf_012_007_delta1	3.62435089970379e-05	7.69983482781318e-05	8.29967354617385e-05
rf_009_011	3.60585849330875e-05	0.00045688777355586	8.29967354617385e-05
rf_001_015_delta2	3.60475754586181e-05	0.000580177323380283	0.000110662313948985
rf_001_000	3.60436040409186e-05	0.000137789212255381	5.53311569744923e-05
rf_001_013_lag2	3.57770916102807e-05	0.000828508706909458	0.000110662313948985
rf_010_000_lag2	3.57346150560552e-05	0.00084648625989483	0.000138327892436231
rf_005_011_delta2	3.56997271863017e-05	0.000636478485647421	0.000110662313948985
rf_019_008	3.56765620201887e-05	0.000132285776708042	5.53311569744923e-05
rf_015_006_lag1	3.56110237735124e-05	0.000142095057544089	5.53311569744923e-05
rf_016_003_delta1	3.54999016831729e-05	8.56311883523891e-05	5.53311569744923e-05
rf_005_012_delta2	3.54587173178948e-05	0.000610909464972027	0.000110662313948985
rf_003_013	3.54036945821341e-05	0.000148134440568199	8.29967354617385e-05
rf_019_014_delta2	3.51771685627691e-05	0.000134393756671609	8.29967354617385e-05
rf_012_013_delta2	3.51663524855015e-05	0.000145414567207387	5.53311569744923e-05
rf_008_015_lag2	3.51074149961896e-05	0.000410935925299793	8.29967354617385e-05
rf_013_009	3.50763852158389e-05	0.000558770908219536	0.000110662313948985
rf_005_008_delta1	3.5005559341844e-05	4.01143467927142e-05	8.29967354617385e-05
rf_017_006_lag1	3.49877846607972e-05	0.000122530571290055	8.29967354617385e-05
rf_005_007_lag2	3.4814621487196e-05	0.000288188571667116	8.29967354617385e-05
rf_001_013	3.47871276728833e-05	0.000606627412867265	0.000110662313948985
rf_017_008	3.45906508977372e-05	7.64237068355497e-05	8.29967354617385e-05
rf_004_008_lag1	3.4525774143401e-05	0.000450490050761407	8.29967354617385e-05
rf_008_002_delta2	3.4340584620234e-05	0.000425392808066686	0.000110662313948985
rf_008_012_delta1	3.42859462152184e-05	0.000134381980247231	8.29967354617385e-05
rf_006_010_delta1	3.41055891584394e-05	0.000309251788174577	8.29967354617385e-05
rf_015_001_delta2	3.40273236513191e-05	0.000307790790546196	0.000110662313948985
rf_002_004_lag2	3.38484977583741e-05	0.000742138247508393	0.000110662313948985
rf_004_014_delta1	3.38254342181793e-05	0.000234119402322295	5.53311569744923e-05
rf_012_002_lag1	3.37573288392183e-05	6.27109018211593e-05	8.29967354617385e-05
rf_015_008_lag2	3.37501275650647e-05	0.000453591816741317	8.29967354617385e-05
rf_015_015_lag2	3.37006148018132e-05	6.67838623094232e-05	8.29967354617385e-05
rf_007_012_delta2	3.36795459012308e-05	0.000103730831614982	8.29967354617385e-05
rf_018_008_delta2	3.34848278703838e-05	0.000418623046395982	8.29967354617385e-05
rf_020_003_lag1	3.34529542869549e-05	4.87351701074027e-05	8.29967354617385e-05
rf_010_009_lag2	3.34488529112631e-05	3.85754805623281e-05	5.53311569744923e-05
rf_001_001_delta2	3.34437124875472e-05	0.000259147188146708	8.29967354617385e-05
rf_002_000	3.32615557281445e-05	0.000332482828108257	5.53311569744923e-05
rf_007_002_lag2	3.31887730932886e-05	3.86074451427812e-05	5.53311569744923e-05
rf_020_013_lag2	3.30591901929759e-05	0.000715636966625648	0.000110662313948985
rf_003_007_lag1	3.3037623941309e-05	6.48232078181707e-05	8.29967354617385e-05
rf_019_007_lag1	3.2973404983825e-05	0.000369494687915487	8.29967354617385e-05
rf_004_002_delta1	3.28832295350088e-05	0.000353520809420623	8.29967354617385e-05
rf_008_000_lag2	3.28416645344736e-05	0.000315214984943019	8.29967354617385e-05
rf_014_007	3.28215191979172e-05	4.97755811508732e-05	5.53311569744923e-05
rf_004_003_lag2	3.28037719250726e-05	0.000357346945667343	8.29967354617385e-05
rf_003_013_delta1	3.27193586658171e-05	0.000222915456370688	5.53311569744923e-05
rf_005_011	3.25816087371707e-05	0.00016250552367177	8.29967354617385e-05
rf_012_012	3.25582871287353e-05	0.000126158911674272	5.53311569744923e-05
rf_007_000_delta2	3.25254046771005e-05	0.000698484965022655	0.000110662313948985
rf_020_011_delta2	3.2449718620558e-05	0.000217060650773556	5.53311569744923e-05
rf_017_003_delta2	3.24348929388823e-05	0.000320245440833729	8.29967354617385e-05
rf_018_012	3.23692740073861e-05	6.79737618419301e-05	5.53311569744923e-05
rf_016_005_delta2	3.22594989223984e-05	0.00127947918771843	0.000165993470923477
rf_003_010_lag2	3.22337290532068e-05	0.000125434541407462	8.29967354617385e-05
rf_004_007_lag1	3.2207938242917e-05	0.000309520242583344	8.29967354617385e-05
rf_005_002_lag2	3.20592114832779e-05	9.39306835162068e-05	8.29967354617385e-05
rf_006_011_delta1	3.19183616561697e-05	4.30647016020567e-05	5.53311569744923e-05
rf_004_006	3.19102568352163e-05	0.000317864440092758	5.53311569744923e-05
rf_016_014_delta2	3.18511819969361e-05	0.000399200838575243	0.000110662313948985
rf_019_004_lag2	3.18309180968086e-05	0.000585682681609153	8.29967354617385e-05
rf_017_002_lag2	3.16427521660682e-05	2.46271470603884e-05	5.53311569744923e-05
ctarjeta_visa_delta1	3.16204868512672e-05	0.00038256748031524	5.53311569744923e-05
rf_003_006_lag1	3.15291768876553e-05	8.86084607031659e-05	5.53311569744923e-05
rf_008_013_lag2	3.15139188338913e-05	1.96685513919007e-05	5.53311569744923e-05
rf_017_014	3.14450558799039e-05	0.000101544021708643	5.53311569744923e-05
rf_010_007	3.14210660040671e-05	0.000439259427603557	8.29967354617385e-05
rf_011_012_lag1	3.13592121588608e-05	0.000230346620488061	5.53311569744923e-05
rf_011_003_delta2	3.13502949079819e-05	0.000174243494418617	8.29967354617385e-05
rf_013_013_lag2	3.12201694253522e-05	0.000333924839256518	5.53311569744923e-05
rf_011_004_delta1	3.11266427848947e-05	6.56100652347386e-05	5.53311569744923e-05
rf_009_015	3.11164567883199e-05	4.58718166373386e-05	5.53311569744923e-05
rf_015_014_lag1	3.10982097007322e-05	2.7274679528596e-05	5.53311569744923e-05
rf_013_003_delta1	3.10054467944477e-05	0.00110806395783193	0.000165993470923477
rf_020_014_lag1	3.09984500039597e-05	0.000594661844694184	0.000110662313948985
rf_001_014_delta1	3.09926564027515e-05	0.00106817168075605	0.000138327892436231
